b,27.83,4,p,i,h,5.75,t,t,2,t,g,75,0,-
b,54.83,15.5,g,e,z,0,t,t,20,f,g,152,130,-
b,28.75,1.165,g,k,v,0.5,t,f,0,f,s,280,0,-
a,25,11,p,aa,v,4.5,t,f,0,f,g,120,0,-
b,40.92,2.25,p,x,h,10,t,f,0,t,g,176,0,-
a,19.75,0.75,g,c,v,0.795,t,t,5,t,g,140,5,-
b,29.17,3.5,g,w,v,3.5,t,t,3,t,g,329,0,-
a,24.5,1.04,p,ff,ff,0.5,t,t,3,f,g,180,147,-
b,24.58,12.5,g,w,v,0.875,t,f,0,t,g,260,0,-
a,33.75,0.75,g,k,bb,1,t,t,3,t,g,212,0,-
b,20.67,1.25,p,c,h,1.375,t,t,3,t,g,140,210,-
a,25.42,1.125,g,q,v,1.29,t,t,2,f,g,200,0,-
b,37.75,7,g,q,h,11.5,t,t,7,t,g,300,5,-
b,52.5,6.5,g,k,v,6.29,t,t,15,f,g,0,11202,+
b,57.83,7.04,g,m,v,14,t,t,6,t,g,360,1332,+
a,20.75,10.335,g,cc,h,0.335,t,t,1,t,g,80,50,+
b,39.92,6.21,g,q,v,0.04,t,t,1,f,g,200,300,+
b,25.67,12.5,g,cc,v,1.21,t,t,67,t,g,140,258,+
a,24.75,12.5,g,aa,v,1.5,t,t,12,t,g,120,567,+
a,44.17,6.665,g,q,v,7.375,t,t,3,t,g,0,0,+
a,23.5,9,g,q,v,8.5,t,t,5,t,g,120,0,+
b,34.92,5,g,x,h,7.5,t,t,6,t,g,0,1000,+
b,47.67,2.5,g,m,bb,2.5,t,t,12,t,g,410,2510,+
b,22.75,11,g,q,v,2.5,t,t,7,t,g,100,809,+
b,34.42,4.25,g,i,bb,3.25,t,t,2,f,g,274,610,+
a,28.42,3.5,g,w,v,0.835,t,f,0,f,s,280,0,+
b,67.75,5.5,g,e,z,13,t,t,1,t,g,0,0,+
b,20.42,1.835,g,c,v,2.25,t,t,1,f,g,100,150,+
a,47.42,8,g,e,bb,6.5,t,t,6,f,g,375,51100,+
b,36.25,5,g,c,bb,2.5,t,t,6,f,g,0,367,+
b,32.67,5.5,g,q,h,5.5,t,t,12,t,g,408,1000,+
b,48.58,6.5,g,q,h,6,t,f,0,t,g,350,0,+
b,39.92,0.54,p,aa,v,0.5,t,t,3,f,g,200,1000,+
b,33.58,2.75,g,m,v,4.25,t,t,6,f,g,204,0,+
a,18.83,9.5,g,w,v,1.625,t,t,6,t,g,40,600,+
a,26.92,13.5,g,q,h,5,t,t,2,f,g,0,5000,+
a,31.25,3.75,g,cc,h,0.625,t,t,9,t,g,181,0,+
a,56.5,16,g,j,ff,0,t,t,15,f,g,0,247,+
b,43,0.29,p,cc,h,1.75,t,t,8,f,g,100,375,+
b,22.33,11,g,w,v,2,t,t,1,f,g,80,278,+
b,27.25,1.665,g,cc,h,5.085,t,t,9,f,g,399,827,+
b,32.83,2.5,g,cc,h,2.75,t,t,6,f,g,160,2072,+
b,23.25,1.5,g,q,v,2.375,t,t,3,t,g,0,582,+
a,40.33,7.54,p,q,h,8,t,t,14,f,g,0,2300,+
a,30.5,6.5,g,c,bb,4,t,t,7,t,g,0,3065,+
a,52.83,15,g,c,v,5.5,t,t,14,f,g,0,2200,+
a,46.67,0.46,g,cc,h,0.415,t,t,11,t,g,440,6,+
a,58.33,10,g,q,v,4,t,t,14,f,g,0,1602,+
b,37.33,6.5,g,m,h,4.25,t,t,12,t,g,93,0,+
b,23.08,2.5,g,c,v,1.085,t,t,11,t,g,60,2184,+
b,32.75,1.5,g,cc,h,5.5,t,t,3,t,g,0,0,+
a,21.67,11.5,p,j,j,0,t,t,11,t,g,0,0,+
a,28.5,3.04,p,x,h,2.54,t,t,1,f,g,70,0,+
a,68.67,15,g,e,z,0,t,t,14,f,g,0,3376,+
b,28,2,g,k,h,4.165,t,t,2,t,g,181,0,+
b,34.08,0.08,p,m,bb,0.04,t,t,1,t,g,280,2000,+
b,27.67,2,g,x,h,1,t,t,4,f,g,140,7544,+
b,44,2,g,m,v,1.75,t,t,2,t,g,0,15,+
b,25.08,1.71,g,x,v,1.665,t,t,1,t,g,395,20,+
b,32,1.75,p,e,h,0.04,t,f,0,t,g,393,0,+
a,60.58,16.5,g,q,v,11,t,f,0,t,g,21,10561,+
a,40.83,10,g,q,h,1.75,t,f,0,f,g,29,837,+
b,19.33,9.5,g,q,v,1,t,f,0,t,g,60,400,+
a,32.33,0.54,g,cc,v,0.04,t,f,0,f,g,440,11177,+
b,36.67,3.25,g,q,h,9,t,f,0,t,g,102,639,+
b,37.5,1.125,p,d,v,1.5,f,f,0,t,g,431,0,+
a,25.08,2.54,p,aa,v,0.25,t,f,0,t,g,370,0,+
b,41.33,0,g,c,bb,15,t,f,0,f,g,0,0,+
b,56,12.5,g,k,h,8,t,f,0,t,g,24,2028,+
a,49.83,13.585,g,k,h,8.5,t,f,0,t,g,0,0,+
b,22.67,10.5,g,q,h,1.335,t,f,0,f,g,100,0,+
b,27,1.5,p,w,v,0.375,t,f,0,t,g,260,1065,+
b,25,12.5,g,aa,v,3,t,f,0,t,s,20,0,+
a,26.08,8.665,g,aa,v,1.415,t,f,0,f,g,160,150,+
a,18.42,9.25,g,q,v,1.21,t,t,4,f,g,60,540,+
b,20.17,8.17,g,aa,v,1.96,t,t,14,f,g,60,158,+
b,47.67,0.29,g,c,bb,15,t,t,20,f,g,0,15000,+
a,21.25,2.335,g,i,bb,0.5,t,t,4,f,s,80,0,+
a,20.67,3,g,q,v,0.165,t,t,3,f,g,100,6,+
a,57.08,19.5,g,c,v,5.5,t,t,7,f,g,0,3000,+
a,22.42,5.665,g,q,v,2.585,t,t,7,f,g,129,3257,+
b,48.75,8.5,g,c,h,12.5,t,t,9,f,g,181,1655,+
b,40,6.5,g,aa,bb,3.5,t,t,1,f,g,0,500,+
b,40.58,5,g,c,v,5,t,t,7,f,g,0,3065,+
a,28.67,1.04,g,c,v,2.5,t,t,5,t,g,300,1430,+
a,33.08,4.625,g,q,h,1.625,t,t,2,f,g,0,0,+
b,21.33,10.5,g,c,v,3,t,f,0,t,g,0,0,+
b,42,0.205,g,i,h,5.125,t,f,0,f,g,400,0,+
b,41.75,0.96,g,x,v,2.5,t,f,0,f,g,510,600,+
b,22.67,1.585,p,w,v,3.085,t,t,6,f,g,80,0,+
b,34.5,4.04,p,i,bb,8.5,t,t,7,t,g,195,0,+
b,28.25,5.04,p,c,bb,1.5,t,t,8,t,g,144,7,+
b,33.17,3.165,p,x,v,3.165,t,t,3,t,g,380,0,+
b,48.17,7.625,g,w,h,15.5,t,t,12,f,g,0,790,+
b,27.58,2.04,p,aa,v,2,t,t,3,t,g,370,560,+
b,22.58,10.04,g,x,v,0.04,t,t,9,f,g,60,396,+
a,24.08,0.5,g,q,h,1.25,t,t,1,f,g,0,678,+
a,41.33,1,g,i,bb,2.25,t,f,0,t,g,0,300,+
b,24.83,2.75,g,c,v,2.25,t,t,6,f,g,?,600,+
a,20.75,10.25,g,q,v,0.71,t,t,2,t,g,49,0,+
b,36.33,2.125,p,w,v,0.085,t,t,1,f,g,50,1187,+
a,35.42,12,g,q,h,14,t,t,8,f,g,0,6590,+
a,71.58,0,?,?,?,0,f,f,0,f,p,?,0,+
b,28.67,9.335,g,q,h,5.665,t,t,6,f,g,381,168,+
b,35.17,2.5,g,k,v,4.5,t,t,7,f,g,150,1270,+
b,39.5,4.25,g,c,bb,6.5,t,t,16,f,g,117,1210,+
b,39.33,5.875,g,cc,h,10,t,t,14,t,g,399,0,+
b,24.33,6.625,p,d,v,5.5,t,f,0,t,s,100,0,+
b,60.08,14.5,g,ff,ff,18,t,t,15,t,g,0,1000,+
b,23.08,11.5,g,i,v,3.5,t,t,9,f,g,56,742,+
b,26.67,2.71,p,cc,v,5.25,t,t,1,f,g,211,0,+
b,48.17,3.5,g,aa,v,3.5,t,f,0,f,s,230,0,+
b,41.17,4.04,g,cc,h,7,t,t,8,f,g,320,0,+
b,55.92,11.5,g,ff,ff,5,t,t,5,f,g,0,8851,+
b,53.92,9.625,g,e,v,8.665,t,t,5,f,g,0,0,+
a,18.92,9.25,p,c,v,1,t,t,4,t,g,80,500,+
a,50.08,12.54,g,aa,v,2.29,t,t,3,t,g,156,0,+
b,65.42,11,g,e,z,20,t,t,7,t,g,22,0,+
a,17.58,9,g,aa,v,1.375,t,f,0,t,g,0,0,+
a,18.83,9.54,g,aa,v,0.085,t,f,0,f,g,100,0,+
a,37.75,5.5,g,q,v,0.125,t,f,0,t,g,228,0,+
b,23.25,4,g,c,bb,0.25,t,f,0,t,g,160,0,+
b,18.08,5.5,g,k,v,0.5,t,f,0,f,g,80,0,+
a,22.5,8.46,p,x,v,2.46,f,f,0,f,g,164,0,+
b,19.67,0.375,g,q,v,2,t,t,2,t,g,80,0,+
b,22.08,11,g,cc,v,0.665,t,f,0,f,g,100,0,+
b,25.17,3.5,g,cc,v,0.625,t,t,7,f,g,0,7059,+
a,47.42,3,g,x,v,13.875,t,t,2,t,g,519,1704,+
b,33.5,1.75,g,x,h,4.5,t,t,4,t,g,253,857,+
b,27.67,13.75,g,w,v,5.75,t,f,0,t,g,487,500,+
a,58.42,21,g,i,bb,10,t,t,13,f,g,0,6700,+
a,20.67,1.835,g,q,v,2.085,t,t,5,f,g,220,2503,+
b,26.17,0.25,g,i,bb,0,t,f,0,t,g,0,0,+
b,21.33,7.5,g,aa,v,1.415,t,t,1,f,g,80,9800,+
b,42.83,4.625,g,q,v,4.58,t,f,0,f,s,0,0,+
b,38.17,10.125,g,x,v,2.5,t,t,6,f,g,520,196,+
b,20.5,10,p,c,v,2.5,t,f,0,f,s,40,0,+
b,48.25,25.085,g,w,v,1.75,t,t,3,f,g,120,14,+
b,28.33,5,g,w,v,11,t,f,0,t,g,70,0,+
a,18.75,7.5,g,q,v,2.71,t,t,5,f,g,?,26726,+
b,18.5,2,g,i,v,1.5,t,t,2,f,g,120,300,+
b,33.17,3.04,p,c,h,2.04,t,t,1,t,g,180,18027,+
b,45,8.5,g,cc,h,14,t,t,1,t,g,88,2000,+
a,19.67,0.21,g,q,h,0.29,t,t,11,f,g,80,99,+
?,24.5,12.75,g,c,bb,4.75,t,t,2,f,g,73,444,+
b,21.83,11,g,x,v,0.29,t,t,6,f,g,121,0,+
b,40.25,21.5,g,e,z,20,t,t,11,f,g,0,1200,+
b,41.42,5,g,q,h,5,t,t,6,t,g,470,0,+
a,17.83,11,g,x,h,1,t,t,11,f,g,0,3000,+
b,23.17,11.125,g,x,h,0.46,t,t,1,f,g,100,0,+
b,?,0.625,g,k,v,0.25,f,f,0,f,g,380,2010,-
b,18.17,10.25,g,c,h,1.085,f,f,0,f,g,320,13,-
b,20,11.045,g,c,v,2,f,f,0,t,g,136,0,-
b,20,0,g,d,v,0.5,f,f,0,f,g,144,0,-
a,20.75,9.54,g,i,v,0.04,f,f,0,f,g,200,1000,-
a,24.5,1.75,p,c,v,0.165,f,f,0,f,g,132,0,-
b,32.75,2.335,g,d,h,5.75,f,f,0,t,g,292,0,-
a,52.17,0,p,ff,ff,0,f,f,0,f,g,0,0,-
a,48.17,1.335,g,i,o,0.335,f,f,0,f,g,0,120,-
a,20.42,10.5,p,x,h,0,f,f,0,t,g,154,32,-
b,50.75,0.585,g,ff,ff,0,f,f,0,f,g,145,0,-
b,17.08,0.085,p,c,v,0.04,f,f,0,f,g,140,722,-
b,18.33,1.21,p,e,dd,0,f,f,0,f,g,100,0,-
a,32,6,g,d,v,1.25,f,f,0,f,g,272,0,-
b,59.67,1.54,g,q,v,0.125,t,f,0,t,g,260,0,+
b,18,0.165,g,q,n,0.21,f,f,0,f,g,200,40,+
b,37.58,0,?,?,?,0,f,f,0,f,p,?,0,+
b,32.33,2.5,g,c,v,1.25,f,f,0,t,g,280,0,-
b,18.08,6.75,p,m,v,0.04,f,f,0,f,g,140,0,-
b,38.25,10.125,p,k,v,0.125,f,f,0,f,g,160,0,-
b,30.67,2.5,g,cc,h,2.25,f,f,0,t,s,340,0,-
b,18.58,5.71,g,d,v,0.54,f,f,0,f,g,120,0,-
a,19.17,5.415,g,i,h,0.29,f,f,0,f,g,80,484,-
a,18.17,10,p,q,h,0.165,f,f,0,f,g,340,0,-
b,24.58,13.5,p,ff,ff,0,f,f,0,f,g,?,0,-
b,16.25,0.835,g,m,v,0.085,t,f,0,f,s,200,0,-
b,21.17,0.875,p,c,h,0.25,f,f,0,f,g,280,204,-
b,23.92,0.585,p,cc,h,0.125,f,f,0,f,g,240,1,-
b,17.67,4.46,g,c,v,0.25,f,f,0,f,s,80,0,-
a,16.5,1.25,g,q,v,0.25,f,t,1,f,g,108,98,-
b,23.25,12.625,g,c,v,0.125,f,t,2,f,g,0,5552,-
b,17.58,10,g,w,h,0.165,f,t,1,f,g,120,1,-
a,?,1.5,g,ff,ff,0,f,t,2,t,g,200,105,-
b,29.5,0.58,g,w,v,0.29,f,t,1,f,g,340,2803,-
b,18.83,0.415,p,c,v,0.165,f,t,1,f,g,200,1,-
a,21.75,1.75,p,j,j,0,f,f,0,f,g,160,0,-
b,23,0.75,g,m,v,0.5,f,f,0,t,s,320,0,-
a,18.25,10,g,w,v,1,f,t,1,f,g,120,1,-
b,25.42,0.54,g,w,v,0.165,f,t,1,f,g,272,444,-
b,35.75,2.415,g,w,v,0.125,f,t,2,f,g,220,1,-
a,16.08,0.335,g,ff,ff,0,f,t,1,f,g,160,126,-
a,31.92,3.125,g,ff,ff,3.04,f,t,2,t,g,200,4,-
b,69.17,9,g,ff,ff,4,f,t,1,f,g,70,6,-
b,32.92,2.5,g,aa,v,1.75,f,t,2,t,g,720,0,-
b,16.33,2.75,g,aa,v,0.665,f,t,1,f,g,80,21,-
b,22.17,12.125,g,c,v,3.335,f,t,2,t,g,180,173,-
a,57.58,2,g,ff,ff,6.5,f,t,1,f,g,0,10,-
b,18.25,0.165,g,d,v,0.25,f,f,0,t,s,280,0,-
b,23.42,1,g,c,v,0.5,f,f,0,t,s,280,0,-
a,15.92,2.875,g,q,v,0.085,f,f,0,f,g,120,0,-
a,24.75,13.665,g,q,h,1.5,f,f,0,f,g,280,1,-
b,48.75,26.335,p,ff,ff,0,t,f,0,t,g,0,0,-
b,23.5,2.75,g,ff,ff,4.5,f,f,0,f,g,160,25,-
b,18.58,10.29,g,ff,ff,0.415,f,f,0,f,g,80,0,-
b,27.75,1.29,g,k,h,0.25,f,f,0,t,s,140,0,-
a,31.75,3,p,j,j,0,f,f,0,f,g,160,20,-
a,24.83,4.5,g,w,v,1,f,f,0,t,g,360,6,-
b,19,1.75,p,c,v,2.335,f,f,0,t,g,112,6,-
a,16.33,0.21,g,aa,v,0.125,f,f,0,f,g,200,1,-
a,18.58,10,g,d,v,0.415,f,f,0,f,g,80,42,-
b,16.25,0,p,aa,v,0.25,f,f,0,f,g,60,0,-
b,23,0.75,g,m,v,0.5,t,f,0,t,s,320,0,-
b,21.17,0.25,p,c,h,0.25,f,f,0,f,g,280,204,-
b,17.5,22,gg,ff,o,0,f,f,0,t,p,450,100000,+
b,19.17,0,p,m,bb,0,f,f,0,t,s,500,1,+
b,36.75,0.125,p,c,v,1.5,f,f,0,t,g,232,113,+
b,21.25,1.5,g,w,v,1.5,f,f,0,f,g,150,8,+
a,18.08,0.375,gg,cc,ff,10,f,f,0,t,s,300,0,+
a,33.67,0.375,g,cc,v,0.375,f,f,0,f,g,300,44,+
b,48.58,0.205,p,k,v,0.25,t,t,11,f,g,380,2732,+
b,33.67,1.25,g,w,v,1.165,f,f,0,f,g,120,0,-
a,29.5,1.085,p,x,v,1,f,f,0,f,g,280,13,-
b,30.17,1.085,p,c,v,0.04,f,f,0,f,g,170,179,-
?,40.83,3.5,g,i,bb,0.5,f,f,0,f,s,1160,0,-
b,34.83,2.5,p,w,v,3,f,f,0,f,s,200,0,-
b,?,4,p,i,v,0.085,f,f,0,t,g,411,0,-
b,20.42,0,?,?,?,0,f,f,0,f,p,?,0,-
a,33.25,2.5,p,c,v,2.5,f,f,0,t,g,0,2,-
b,34.08,2.5,g,c,v,1,f,f,0,f,g,460,16,-
a,25.25,12.5,g,d,v,1,f,f,0,t,g,180,1062,-
b,34.75,2.5,g,cc,bb,0.5,f,f,0,f,g,348,0,-
b,27.67,0.75,g,q,h,0.165,f,f,0,t,g,220,251,-
b,47.33,6.5,g,c,v,1,f,f,0,t,g,0,228,-
a,34.83,1.25,p,i,h,0.5,f,f,0,t,g,160,0,-
a,33.25,3,p,aa,v,2,f,f,0,f,g,180,0,-
b,28,3,g,w,v,0.75,f,f,0,t,g,300,67,-
a,39.08,4,g,c,v,3,f,f,0,f,g,480,0,-
b,42.75,4.085,g,aa,v,0.04,f,f,0,f,g,108,100,-
b,26.92,2.25,g,i,bb,0.5,f,f,0,t,g,640,4000,-
b,33.75,2.75,g,i,bb,0,f,f,0,f,g,180,0,-
b,38.92,1.75,g,k,v,0.5,f,f,0,t,g,300,2,-
b,62.75,7,g,e,z,0,f,f,0,f,g,0,12,-
?,32.25,1.5,g,c,v,0.25,f,f,0,t,g,372,122,-
b,26.75,4.5,p,c,bb,2.5,f,f,0,f,g,200,1210,-
b,63.33,0.54,g,c,v,0.585,t,t,3,t,g,180,0,-
b,27.83,1.5,g,w,v,2.25,f,t,1,t,g,100,3,-
a,26.17,2,g,j,j,0,f,f,0,t,g,276,1,-
b,22.17,0.585,p,ff,ff,0,f,f,0,f,g,100,0,-
b,22.5,11.5,p,m,v,1.5,f,f,0,t,g,0,4000,-
b,30.75,1.585,g,d,v,0.585,f,f,0,t,s,0,0,-
b,36.67,2,g,i,v,0.25,f,f,0,t,g,221,0,-
a,16,0.165,g,aa,v,1,f,t,2,t,g,320,1,-
b,41.17,1.335,g,d,v,0.165,f,f,0,f,g,168,0,-
a,19.5,0.165,g,q,v,0.04,f,f,0,t,g,380,0,-
b,32.42,3,g,d,v,0.165,f,f,0,t,g,120,0,-
a,36.75,4.71,g,ff,ff,0,f,f,0,f,g,160,0,-
a,30.25,5.5,g,k,v,5.5,f,f,0,t,s,100,0,-
b,23.08,2.5,g,ff,ff,0.085,f,f,0,t,g,100,4208,-
b,26.83,0.54,g,k,ff,0,f,f,0,f,g,100,0,-
b,16.92,0.335,p,k,v,0.29,f,f,0,f,s,200,0,-
b,24.42,2,g,e,dd,0.165,f,t,2,f,g,320,1300,-
b,42.83,1.25,g,m,v,13.875,f,t,1,t,g,352,112,-
a,22.75,6.165,g,aa,v,0.165,f,f,0,f,g,220,1000,-
b,39.42,1.71,p,m,v,0.165,f,f,0,f,s,400,0,-
a,23.58,11.5,p,k,h,3,f,f,0,t,g,20,16,-
b,21.42,0.75,p,r,n,0.75,f,f,0,t,g,132,2,-
b,33,2.5,p,w,v,7,f,f,0,t,g,280,0,-
b,26.33,13,g,e,dd,0,f,f,0,t,g,140,1110,-
a,45,4.585,g,k,h,1,f,f,0,t,s,240,0,-
b,26.25,1.54,g,w,v,0.125,f,f,0,f,g,100,0,-
?,28.17,0.585,g,aa,v,0.04,f,f,0,f,g,260,1004,-
a,20.83,0.5,p,e,dd,1,f,f,0,f,g,260,0,-
b,28.67,14.5,g,d,v,0.125,f,f,0,f,g,0,286,-
b,20.67,0.835,p,c,v,2,f,f,0,t,s,240,0,-
b,34.42,1.335,g,i,bb,0.125,f,f,0,t,g,440,4500,-
b,33.58,0.25,g,i,bb,4,f,f,0,t,s,420,0,-
b,43.17,5,g,i,bb,2.25,f,f,0,t,g,141,0,-
a,22.67,7,g,c,v,0.165,f,f,0,f,g,160,0,-
a,24.33,2.5,p,i,bb,4.5,f,f,0,f,g,200,456,-
a,56.83,4.25,p,ff,ff,5,f,f,0,t,g,0,4,-
b,22.08,11.46,g,k,v,1.585,f,f,0,t,g,100,1212,-
b,34,5.5,p,c,v,1.5,f,f,0,t,g,60,0,-
b,22.58,1.5,p,aa,v,0.54,f,f,0,t,g,120,67,-
b,21.17,0,g,c,v,0.5,f,f,0,t,s,0,0,-
b,26.67,14.585,g,i,bb,0,f,f,0,t,g,178,0,-
b,22.92,0.17,g,m,v,0.085,f,f,0,f,s,0,0,-
b,15.17,7,g,e,v,1,f,f,0,f,g,600,0,-
